idx	status	source_file	line_no	variant	core_sha256_bits	red_K5	blue_K5	red_K4_count	blue_K4_count	phi0_exists	phi0_timeout	phi0_nodes	phi0_elapsed_s	phi1_exists	phi1_timeout	phi1_nodes	phi1_elapsed_s	phi2_exists	phi2_timeout	phi2_nodes	phi2_elapsed_s	phi2_red_phi	phi2_blue_phi	phi2_degree	status_detail
410	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	205	complement	3103a43e30469332d33775caf1dbc0332c1470e618bd99d3961259e8e4f76419	0	0	1140	1157	False	False	97	0.449	False	False	535	2.222	False	False	1473	5.92				phi 0,1,2 excluded
411	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	206	source	d471150b32765237fab9bcf2149b470aef2466afb12d7605c7cf40261b6e558d	0	0	1170	1133	False	False	71	0.327	False	False	351	1.499	False	False	1135	4.584				phi 0,1,2 excluded
412	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	206	complement	93594c4feb231514c647976b288c4500d82bea7d7d3e42564e93689ccfe4ca72	0	0	1133	1170	False	False	71	0.33	False	False	351	1.492	False	False	1135	4.597				phi 0,1,2 excluded
413	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	207	source	90605e794aaa811728e6b4686e81d721521a0deb29a20ecb1f83dfb362187ac0	0	0	1172	1131	False	False	75	0.348	False	False	389	1.66	False	False	1117	4.603				phi 0,1,2 excluded
414	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	207	complement	f6e105dcfbdc499bc5cd2f668470ae16683c76ceb84580531cd5a5534dbc962d	0	0	1131	1172	False	False	75	0.349	False	False	389	1.645	False	False	1117	4.55				phi 0,1,2 excluded
415	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	208	source	3c07ae7d764d4bc88c044e3416a3ac82cdd6a2cd20daf2fb11200b09eb28af3a	0	0	1185	1124	False	False	75	0.345	False	False	391	1.65	False	False	1127	4.581				phi 0,1,2 excluded
416	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	208	complement	2b5b25398846797d95c390b00ce4e1d5d29e04f7c196c1b4dd54f43a6d4cf427	0	0	1124	1185	False	False	75	0.349	False	False	391	1.656	False	False	1127	4.626				phi 0,1,2 excluded
417	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	209	source	3484389d4b96e6cc8eef08e4b17e2036b5153a2fb42e5d57a27fe2d30e5fb2b8	0	0	1171	1128	False	False	99	0.46	False	False	573	2.381	False	False	1465	5.826				phi 0,1,2 excluded
418	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	209	complement	a7a0573063cf559a19dfd35e5bdae59ff6dccadaafb8fb901bd82a2ed133b0e6	0	0	1128	1171	False	False	99	0.457	False	False	573	2.352	False	False	1465	5.838				phi 0,1,2 excluded
419	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	210	source	bdad50f0c52e767b6628b8b59702dcaec5ea97944ba1a8a8dd9b110966b0d429	0	0	1184	1121	False	False	71	0.329	False	False	347	1.486	False	False	1131	4.589				phi 0,1,2 excluded
420	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	210	complement	b4bb9cba8025c15ee05baaf1588afd624398078b0fa329db84fe78b9aff97776	0	0	1121	1184	False	False	71	0.336	False	False	347	1.515	False	False	1131	4.704				phi 0,1,2 excluded
421	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	211	source	f6d227bc78534a3215dd46192508a07f3c49fb789df12a03349e75e28e74cee9	0	0	1183	1120	False	False	91	0.423	False	False	481	2.038	False	False	1407	5.674				phi 0,1,2 excluded
422	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	211	complement	7a93853ee930d95c7f806f7b9a77adcd130b1e73aabaa740e3e7c66de14b6110	0	0	1120	1183	False	False	91	0.431	False	False	481	2.06	False	False	1407	5.723				phi 0,1,2 excluded
423	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	212	source	9d478c4c8b2ddc6174b15cd3096427bf1e83bc6e5fb05235217044f8a847c1a9	0	0	1196	1113	False	False	89	0.407	False	False	479	2.017	False	False	1393	5.593				phi 0,1,2 excluded
424	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	212	complement	0519c2a3a174a3fd8408ca5abdae1d28c6e77497c52e4f2dce66e22c335ca118	0	0	1113	1196	False	False	89	0.408	False	False	479	2.017	False	False	1393	5.611				phi 0,1,2 excluded
425	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	213	source	b4ef136352dd2e9578e27bc5218469e873a6c6204bc2fa5d4b89820f744c22c7	0	0	1185	1119	False	False	93	0.427	False	False	475	2.009	False	False	1397	5.694				phi 0,1,2 excluded
426	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	213	complement	b96b04c6b9742a294a5d4420bf86a55f80cce84d8fe63bbea3b4cdc22db32745	0	0	1119	1185	False	False	93	0.429	False	False	475	1.987	False	False	1397	5.603				phi 0,1,2 excluded
427	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	214	source	d5aceb036a4d074197f288411925617f3879e87f53554698e2af9c0840b6657a	0	0	1198	1112	False	False	93	0.425	False	False	461	1.952	False	False	1425	5.723				phi 0,1,2 excluded
428	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	214	complement	7f332423d284c505c57011e21aabcf6d234285d720e42c42b53479dcb8bcf941	0	0	1112	1198	False	False	93	0.436	False	False	461	1.949	False	False	1425	5.737				phi 0,1,2 excluded
429	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	215	source	a2158f6918465e8e77e7c91c433ca1e73e882c61fea01353cfa216b9150c8980	0	0	1198	1111	False	False	121	0.555	False	False	573	2.427	False	False	1653	6.666				phi 0,1,2 excluded
430	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	215	complement	ef713e51be214f428c28b56f5b5ebe561034b5ec2a74601e2760aaa52d5cfea6	0	0	1111	1198	False	False	121	0.57	False	False	573	2.446	False	False	1653	6.703				phi 0,1,2 excluded
431	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	216	source	c2080070b9be7a0560cd8d5bff56757d0703204f0070268e40759adc0bc037f1	0	0	1198	1114	False	False	95	0.438	False	False	483	2.017	False	False	1349	5.441				phi 0,1,2 excluded
432	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	216	complement	494b22de0bee46cdb25e71d6d62f203268b9de69872d3af9c268f767e335c390	0	0	1114	1198	False	False	95	0.444	False	False	483	2.034	False	False	1349	5.47				phi 0,1,2 excluded
433	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	217	source	b8cee92eda56bbc74e9727b8a79a52fb613f50123bad11b4063d8ea6ceb43249	0	0	1183	1123	False	False	93	0.429	False	False	481	2.003	False	False	1417	5.672				phi 0,1,2 excluded
434	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	217	complement	4aeee5434f0086e18d6961da0e21634c00c78631c225be8495ac5cf1db501526	0	0	1123	1183	False	False	93	0.43	False	False	481	2.024	False	False	1417	5.721				phi 0,1,2 excluded
435	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	218	source	343fba2f7ee99e12c8d6c35a3f423db91b3f935b8ff26266878f8456ddf9fa1a	0	0	1181	1132	False	False	101	0.461	False	False	519	2.19	False	False	1531	6.21				phi 0,1,2 excluded
436	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	218	complement	abeb9b225548981ae5161329693977aec61d436363e6886b60796caac6b0c3ef	0	0	1132	1181	False	False	101	0.463	False	False	519	2.162	False	False	1531	6.137				phi 0,1,2 excluded
437	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	219	source	811d97f2511ab6f6783c7b9fd3faad21cc60b190db741de58826fbaee22788f2	0	0	1178	1137	False	False	63	0.299	False	False	347	1.503	False	False	985	4.15				phi 0,1,2 excluded
438	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	219	complement	6470d08136057bc9d802a5b47f9a6c73d8c57d75b3abc44893fb732c85a2d7ce	0	0	1137	1178	False	False	63	0.301	False	False	347	1.491	False	False	985	4.104				phi 0,1,2 excluded
439	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	220	source	9fde2bdee334703f5611c2ec4245dff2b63f981eda4d8de5d7fdf500a9229814	0	0	1165	1147	False	False	95	0.437	False	False	499	2.076	False	False	1445	5.789				phi 0,1,2 excluded
440	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	220	complement	b81ff220f061623727ca9ae3a28e6a7ada2ad84d8455703eb333cfa521edbe65	0	0	1147	1165	False	False	95	0.45	False	False	499	2.101	False	False	1445	5.852				phi 0,1,2 excluded
441	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	221	source	df032e30ca04212bec5e5b172b56e409a0910865bbe525c42754cb4ccf88fd9d	0	0	1158	1159	False	False	129	0.577	False	False	645	2.642	False	False	1701	6.703				phi 0,1,2 excluded
442	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	221	complement	07d6f76d8f68c1af08f29c8c58161b0a5705a9fc8db4f32691d2ba55aab67155	0	0	1159	1158	False	False	129	0.591	False	False	645	2.658	False	False	1701	6.751				phi 0,1,2 excluded
443	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	222	source	c6bf1c2ce93365dc0a4e94f2eb04b67259ab2506e4193d1a359341e957d89f64	0	0	1141	1171	False	False	97	0.456	False	False	469	1.991	False	False	1347	5.54				phi 0,1,2 excluded
444	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	222	complement	96a7f3b886849b5ab0cc42d515125ef526b4d7afd16e5bda85a635ddf0c90d50	0	0	1171	1141	False	False	97	0.445	False	False	469	1.982	False	False	1347	5.466				phi 0,1,2 excluded
445	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	223	source	e56ff811c735c5425867f5d47b5645d67553f4754e4f35f24e0906d98962ddb3	0	0	1171	1147	False	False	115	0.527	False	False	597	2.451	False	False	1739	6.843				phi 0,1,2 excluded
446	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	223	complement	7a398cfd86db0301ee4d33ee9477b474ed46ec60bc202b6c7ce2059fc6b33f01	0	0	1147	1171	False	False	115	0.532	False	False	597	2.479	False	False	1739	6.884				phi 0,1,2 excluded
447	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	224	source	b7dac6294dd8142c88b2fde7fb0efdfe48cee02a1e882967830bf94161405cfc	0	0	1154	1159	False	False	71	0.333	False	False	349	1.521	False	False	1173	4.846				phi 0,1,2 excluded
448	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	224	complement	92cfc13adb644dfe05db9094876032233ea213990ceaf91609dc92fa4b534073	0	0	1159	1154	False	False	71	0.33	False	False	349	1.511	False	False	1173	4.799				phi 0,1,2 excluded
449	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	225	source	930b69ce8955c7138ed4a9cb809c4f14f3f0e3eccd949daba758be5ec4457314	0	0	1154	1158	False	False	87	0.401	False	False	415	1.776	False	False	1307	5.311				phi 0,1,2 excluded
450	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	225	complement	f4cfc66244037429a49d2c95517d4d1c8915ca768be92bde7d5446265b7e1313	0	0	1158	1154	False	False	87	0.403	False	False	415	1.767	False	False	1307	5.283				phi 0,1,2 excluded
451	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	226	source	468baf3f9f0dd99292a5612d6966c9e621e7eee86cf91d77ebe3920143ab2b28	0	0	1145	1161	False	False	99	0.458	False	False	505	2.119	False	False	1493	5.978				phi 0,1,2 excluded
452	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	226	complement	19b0a97c66e57f4b2d0773f44f8d70fc0ce622b85dc21d024c833b90650d718b	0	0	1161	1145	False	False	99	0.462	False	False	505	2.15	False	False	1493	6.093				phi 0,1,2 excluded
453	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	227	source	f16e5e145caf36067ab340b398f78be0317fdcd206eb4a7c56580053b8ad905e	0	0	1145	1169	False	False	143	0.645	False	False	733	2.964	False	False	2011	7.842				phi 0,1,2 excluded
454	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	227	complement	34a0b66a80f2dc78bc4565fa9a8c0a9785db9eb330f3575ac81b985c13ad6a94	0	0	1169	1145	False	False	143	0.667	False	False	733	3.059	False	False	2011	8.078				phi 0,1,2 excluded
455	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	228	source	395405482b2f9e809e2ffb6ecc0b783f5592fb576a52c312147c7037b671c334	0	0	1128	1181	False	False	83	0.389	False	False	475	2.009	False	False	1387	5.651				phi 0,1,2 excluded
456	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	228	complement	02edd666442fcaad01af0dca1771e6f968858f484d3bc9ef35955378e9ada294	0	0	1181	1128	False	False	83	0.383	False	False	475	1.981	False	False	1387	5.585				phi 0,1,2 excluded
457	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	229	source	5a4beb94249e65dc2ce0fcb7c19d3e12333e72b16172e68c06622e5fc469c4a6	0	0	1167	1149	False	False	69	0.322	False	False	337	1.455	False	False	1093	4.491				phi 0,1,2 excluded
458	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	229	complement	1b73e3fc732b609090933672c29aac3e99d2c2fdcf94ca62fadccbde2973b868	0	0	1149	1167	False	False	69	0.331	False	False	337	1.488	False	False	1093	4.57				phi 0,1,2 excluded
459	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	230	source	a54dc44a5be8d7ddfa86000f3a29a51e3767db8875d3a2e41fdbd0a68052f569	0	0	1163	1142	False	False	99	0.458	False	False	521	2.149	False	False	1457	5.786				phi 0,1,2 excluded
460	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	230	complement	6e9b964ad8285a4b4c6a2dd3ec5c3d7e29eb40d83aab878d4f6dae2e650f7ec8	0	0	1142	1163	False	False	99	0.462	False	False	521	2.185	False	False	1457	5.884				phi 0,1,2 excluded
461	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	231	source	84469f9dc07994aece9f86c5dd861f9a6ff007d26a5d346216e93783de9ea26d	0	0	1178	1133	False	False	95	0.437	False	False	489	2.031	False	False	1351	5.435				phi 0,1,2 excluded
462	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	231	complement	e97a5464405771f0bf3090585181cde45fb35831f85b3bbc50ba1238cd07ab9b	0	0	1133	1178	False	False	95	0.448	False	False	489	2.063	False	False	1351	5.461				phi 0,1,2 excluded
463	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	232	source	b6893cd45c533373101651a13ea5c14a2aff440c9ddd85e252fe1b12e6292c54	0	0	1191	1125	False	False	97	0.451	False	False	505	2.122	False	False	1317	5.347				phi 0,1,2 excluded
464	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	232	complement	97354501d87398fbb4d7d812292e64b74a9bd21c9a31275f4ecd2dd1f3bc59fb	0	0	1125	1191	False	False	97	0.458	False	False	505	2.141	False	False	1317	5.401				phi 0,1,2 excluded
465	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	233	source	d75695732a933fbfafa25be0f17d03684728a1c6637210295015bb4e4a53b772	0	0	1176	1134	False	False	73	0.338	False	False	401	1.684	False	False	1237	4.971				phi 0,1,2 excluded
466	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	233	complement	b0d15bb5fb0651dcb0943338e66dc90ac5387f73dfc6c1a1b2a726d222330a8a	0	0	1134	1176	False	False	73	0.346	False	False	401	1.718	False	False	1237	5.075				phi 0,1,2 excluded
467	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	234	source	16e3d530927b6695eca72e733cb64b5c065f46334cc68b88985df56228ffaf68	0	0	1154	1150	False	False	99	0.45	False	False	589	2.374	False	False	1443	5.701				phi 0,1,2 excluded
468	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	234	complement	e37a617e0f9a81d286a0af9563728ae43980815bd8c00f375e9e3742cbbd7e27	0	0	1150	1154	False	False	99	0.462	False	False	589	2.425	False	False	1443	5.854				phi 0,1,2 excluded
469	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	235	source	e2edfcc199235ce8408975e3bbbdd41a1e9f8381d561d6125ee8852f69c499b7	0	0	1167	1142	False	False	71	0.327	False	False	347	1.49	False	False	1127	4.593				phi 0,1,2 excluded
470	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	235	complement	866c821f232c9257a6543ba9f5fc6103d1358e471d0e8450be4575e3c138ea8a	0	0	1142	1167	False	False	71	0.331	False	False	347	1.5	False	False	1127	4.624				phi 0,1,2 excluded
471	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	236	source	7d2a885c65b85fb42fa5790dab92f08bd5ea6e027bbcad552cef703ecc6e429e	0	0	1179	1134	False	False	79	0.366	False	False	445	1.883	False	False	1315	5.29				phi 0,1,2 excluded
